time,open,high,low,close,Volume,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,20w SMA,21w EMA,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot
1724932800,60044.9,61170.5,59689.2,60765,4988281,61492.00166666663,,,,,61856.400000000045,,,62014.916249999966,,
1724947200,60764.9,60942.8,58849.5,59240.9,5678581,61496.9633333333,,,,,61854.282000000036,,,61981.6283333333,,
1724961600,59240.9,59616.2,58500.8,59330,2143085,61495.56999999996,,,,,61851.01600000004,,,61949.0358333333,,
1724976000,59330,59459.5,58869.5,58995,1524899,61468.44999999997,,,,,61799.63400000004,,,61914.86458333329,,
1724990400,58995,59554,58616,59244.8,2126834,61440.31333333331,,,,,61761.75800000004,,,61883.7220833333,,
1725004800,59244.8,59645.3,59244.7,59370.1,1629974,61421.114999999976,,,,,61738.36000000004,,,61852.3870833333,,
1725019200,59370.1,59985,57898.1,58052,6241955,61408.699999999975,,,,,61679.80000000004,,,61814.353749999966,,
1725033600,58053.3,59344.3,57500,58666,4265771,61395.06333333331,,,,,61626.58600000003,,,61777.804583333294,,
1725048000,58668.4,59263.7,58668.4,59086.2,786704,61396.68999999997,,,,,61600.62200000004,,,61739.90874999996,,
1725062400,59086.2,59420,59030.3,59199.4,639832,61395.07333333331,,,,,61578.89200000003,,,61703.67208333329,,
1725076800,59199.4,59308.5,59035.4,59056.8,383871,61384.35333333331,,,,,61552.73200000004,,,61669.57541666662,,
1725091200,59056.8,59142.3,58791,59086.2,656162,61380.00999999998,,,,,61523.08400000003,,,61634.451666666624,,
1725105600,59086.1,59219.9,58868.2,58989.8,641240,61371.61833333332,,,,,61481.73800000003,,,61600.81999999996,,
1725120000,58989.8,59107.9,58704,58829.1,739719,61326.03499999999,,,,,61443.910000000025,,,61561.69124999996,,
1725134400,58829.1,59111.6,58763.5,58939.9,351004,61289.389999999985,,,,,61392.494000000035,,,61525.86999999996,,
1725148800,58939.9,59050,58239.7,58489.9,1105747,61255.22166666666,,,,,61290.07200000003,,,61488.460833333294,,
1725163200,58489.9,58565.6,57717.1,58452,1989529,61213.088333333326,,,,,61177.75200000004,,,61454.672499999964,,
1725177600,58452,58468.6,57792.6,58201.7,1176184,61161.00499999999,,,,,61064.39800000004,,,61419.39166666663,,
1725192000,58201.6,58333.2,57045.9,58184.3,3158143,61124.336666666655,,,,,60941.344000000034,,,61384.4495833333,,
1725206400,58180.1,58778.1,57821.8,58481.7,1663196,61094.26666666665,,,,,60832.528000000035,,,61355.1170833333,,
1725220800,58481.7,58623.9,57162.5,57269.5,2077028,61042.678333333315,,,63389.614999999976,61121.463481835504,60698.56400000004,,,61319.04499999996,,
1725235200,57269.4,57733,57084.7,57708.2,1983741,60995.00499999998,,,,,60568.49200000005,,,61284.33541666663,,
1725249600,57704.4,57950,57320.6,57500,1053689,60935.71999999998,,,,,60435.324000000044,,,61248.722083333305,,
1725264000,57500,58650.9,57482.1,58388.3,2587145,60896.849999999984,,,,,60321.07200000005,,,61215.543749999975,,
1725278400,58388.3,58791.2,58049.9,58504.9,2520704,60846.75333333332,,,,,60213.758000000045,,,61183.666666666635,,
1725292800,58504.9,58640,58269.3,58425.9,1099609,60760.334999999985,,,,,60104.72200000004,,,61153.58708333331,,
1725307200,58426,59398.8,58368,59104,1950614,60677.60166666665,,,,,60004.148000000045,,,61127.57124999997,,
